,path,positive_labels
1671,content/train/bisping-00063-part39.wav,content
1672,content/train/bisping-00048-part28.wav,content
1673,content/train/bisping-00074-part7.wav,content
1674,content/train/bisping-00020-part31.wav,content
1675,content/train/bisping-00015-part8.wav,content
1676,content/train/bisping-00058-part28.wav,content
1677,content/train/bisping-00060-part17.wav,content
1678,content/train/bisping-00071-part33.wav,content
1679,content/train/bisping-00067-part16.wav,content
1680,content/train/bisping-00035-part11.wav,content
1681,content/train/bisping-00001-part16.wav,content
1682,content/train/bisping-00081-part41.wav,content
1683,content/train/bisping-00069-part24.wav,content
1684,content/train/bisping-00057-part3.wav,content
1685,content/train/bisping-00063-part55.wav,content
1686,content/train/bisping-00007-part13.wav,content
1687,content/train/bisping-00065-part68.wav,content
1688,content/train/bisping-00064-part12.wav,content
1689,content/train/bisping-00045-part55.wav,content
1690,content/train/bisping-00049-part52.wav,content
1691,content/train/bisping-00077-part36.wav,content
1692,content/train/bisping-00034-part38.wav,content
1693,content/train/bisping-00003-part61.wav,content
1694,content/train/bisping-00055-part43.wav,content
1695,content/train/bisping-00004-part45.wav,content
1696,content/train/bisping-00063-part22.wav,content
1697,content/train/bisping-00038-part76.wav,content
1698,content/train/bisping-00072-part16.wav,content
1699,content/train/bisping-00017-part100.wav,content
1700,content/train/bisping-00049-part10.wav,content
1701,content/train/bisping-00076-part15.wav,content
1702,content/train/bisping-00063-part62.wav,content
1703,content/train/bisping-00018-part2.wav,content
1704,content/train/bisping-00069-part3.wav,content
1705,content/train/bisping-00055-part150.wav,content
1706,content/train/bisping-00047-part61.wav,content
1707,content/train/bisping-00019-part25.wav,content
1708,content/train/bisping-00074-part42.wav,content
1709,content/train/bisping-00058-part6.wav,content
1710,content/train/bisping-00004-part29.wav,content
1711,content/train/bisping-00054-part33.wav,content
1712,content/train/bisping-00019-part64.wav,content
1713,content/train/bisping-00019-part2.wav,content
1714,content/train/bisping-00035-part34.wav,content
1715,content/train/bisping-00049-part51.wav,content
1716,content/train/bisping-00081-part50.wav,content
1717,content/train/bisping-00002-part52.wav,content
1718,content/train/bisping-00086-part49.wav,content
1719,content/train/bisping-00086-part50.wav,content
1720,content/train/bisping-00053-part21.wav,content
1721,content/train/bisping-00046-part47.wav,content
1722,content/train/bisping-00042-part30.wav,content
1723,content/train/bisping-00075-part31.wav,content
1724,content/train/bisping-00067-part107.wav,content
1725,content/train/bisping-00055-part91.wav,content
1726,content/train/bisping-00061-part19.wav,content
1727,content/train/bisping-00087-part48.wav,content
1728,content/train/bisping-00059-part30.wav,content
1729,content/train/bisping-00014-part7.wav,content
1730,content/train/bisping-00059-part48.wav,content
1731,content/train/bisping-00055-part156.wav,content
1732,content/train/bisping-00037-part65.wav,content
1733,content/train/bisping-00006-part3.wav,content
1734,content/train/bisping-00020-part93.wav,content
1735,content/train/bisping-00067-part15.wav,content
1736,content/train/bisping-00036-part37.wav,content
1737,content/train/bisping-00058-part24.wav,content
1738,content/train/bisping-00014-part9.wav,content
1739,content/train/bisping-00045-part9.wav,content
1740,content/train/bisping-00036-part42.wav,content
1741,content/train/bisping-00019-part45.wav,content
1742,content/train/bisping-00063-part50.wav,content
1743,content/train/bisping-00001-part73.wav,content
1744,content/train/bisping-00017-part107.wav,content
1745,content/train/bisping-00066-part42.wav,content
1746,content/train/bisping-00047-part37.wav,content
1747,content/train/bisping-00004-part1.wav,content
1748,content/train/bisping-00020-part1.wav,content
1749,content/train/bisping-00019-part95.wav,content
1750,content/train/bisping-00017-part123.wav,content
1751,content/train/bisping-00034-part3.wav,content
1752,content/train/bisping-00050-part43.wav,content
1753,content/train/bisping-00067-part134.wav,content
1754,content/train/bisping-00006-part14.wav,content
1755,content/train/bisping-00026-part7.wav,content
1756,content/train/bisping-00044-part64.wav,content
1757,content/train/bisping-00067-part79.wav,content
1758,content/train/bisping-00033-part41.wav,content
1759,content/train/bisping-00027-part10.wav,content
1760,content/train/bisping-00055-part22.wav,content
1761,content/train/bisping-00087-part7.wav,content
1762,content/train/bisping-00044-part70.wav,content
1763,content/train/bisping-00042-part13.wav,content
1764,content/train/bisping-00033-part33.wav,content
1765,content/train/bisping-00081-part30.wav,content
1766,content/train/bisping-00050-part47.wav,content
1767,content/train/bisping-00018-part55.wav,content
1768,content/train/bisping-00018-part96.wav,content
1769,content/train/bisping-00068-part95.wav,content
1770,content/train/bisping-00045-part12.wav,content
1771,content/train/bisping-00065-part103.wav,content
1772,content/train/bisping-00065-part11.wav,content
1773,content/train/bisping-00052-part32.wav,content
1774,content/train/bisping-00067-part28.wav,content
1775,content/train/bisping-00058-part55.wav,content
1776,content/train/bisping-00062-part10.wav,content
1777,content/train/bisping-00044-part23.wav,content
1778,content/train/bisping-00056-part21.wav,content
1779,content/train/bisping-00057-part68.wav,content
1780,content/train/bisping-00020-part132.wav,content
1781,content/train/bisping-00029-part13.wav,content
1782,content/train/bisping-00066-part53.wav,content
1783,content/train/bisping-00055-part78.wav,content
1784,content/train/bisping-00032-part8.wav,content
1785,content/train/bisping-00019-part70.wav,content
1786,content/train/bisping-00047-part68.wav,content
1787,content/train/bisping-00062-part34.wav,content
1788,content/train/bisping-00017-part89.wav,content
1789,content/train/bisping-00035-part29.wav,content
1790,content/train/bisping-00022-part31.wav,content
1791,content/train/bisping-00038-part11.wav,content
1792,content/train/bisping-00003-part83.wav,content
1793,content/train/bisping-00076-part3.wav,content
1794,content/train/bisping-00035-part15.wav,content
1795,content/train/bisping-00049-part63.wav,content
1796,content/train/bisping-00008-part14.wav,content
1797,content/train/bisping-00001-part30.wav,content
1798,content/train/bisping-00080-part44.wav,content
1799,content/train/bisping-00072-part21.wav,content
1800,content/train/bisping-00003-part63.wav,content
1801,content/train/bisping-00034-part20.wav,content
1802,content/train/bisping-00048-part18.wav,content
1803,content/train/bisping-00012-part71.wav,content
1804,content/train/bisping-00008-part70.wav,content
1805,content/train/bisping-00040-part87.wav,content
1806,content/train/bisping-00066-part11.wav,content
1807,content/train/bisping-00012-part1.wav,content
1808,content/train/bisping-00063-part57.wav,content
1809,content/train/bisping-00051-part3.wav,content
1810,content/train/bisping-00036-part21.wav,content
1811,content/train/bisping-00001-part47.wav,content
1812,content/train/bisping-00049-part79.wav,content
1813,content/train/bisping-00044-part38.wav,content
1814,content/train/bisping-00034-part19.wav,content
1815,content/train/bisping-00012-part34.wav,content
1816,content/train/bisping-00068-part24.wav,content
1817,content/train/bisping-00073-part35.wav,content
1818,content/train/bisping-00087-part28.wav,content
1819,content/train/bisping-00012-part12.wav,content
1820,content/train/bisping-00011-part8.wav,content
1821,content/train/bisping-00035-part56.wav,content
1822,content/train/bisping-00055-part120.wav,content
1823,content/train/bisping-00044-part60.wav,content
1824,content/train/bisping-00067-part77.wav,content
1825,content/train/bisping-00015-part11.wav,content
1826,content/train/bisping-00042-part21.wav,content
1827,content/train/bisping-00055-part100.wav,content
1828,content/train/bisping-00043-part66.wav,content
1829,content/train/bisping-00086-part24.wav,content
1830,content/train/bisping-00040-part25.wav,content
1831,content/train/bisping-00049-part55.wav,content
1832,content/train/bisping-00021-part26.wav,content
1833,content/train/bisping-00079-part20.wav,content
1834,content/train/bisping-00058-part12.wav,content
1835,content/train/bisping-00012-part23.wav,content
1836,content/train/bisping-00047-part22.wav,content
1837,content/train/bisping-00059-part71.wav,content
1838,content/train/bisping-00037-part50.wav,content
1839,content/train/bisping-00039-part7.wav,content
1840,content/train/bisping-00087-part23.wav,content
1841,content/train/bisping-00073-part21.wav,content
1842,content/train/bisping-00024-part24.wav,content
1843,content/train/bisping-00015-part36.wav,content
1844,content/train/bisping-00087-part46.wav,content
1845,content/train/bisping-00036-part12.wav,content
1846,content/train/bisping-00067-part58.wav,content
1847,content/train/bisping-00020-part88.wav,content
1848,content/train/bisping-00041-part8.wav,content
1849,content/train/bisping-00002-part41.wav,content
1850,content/train/bisping-00087-part50.wav,content
1851,content/train/bisping-00008-part18.wav,content
1852,content/train/bisping-00007-part92.wav,content
1853,content/train/bisping-00005-part9.wav,content
1854,content/train/bisping-00003-part14.wav,content
1855,content/train/bisping-00062-part19.wav,content
1856,content/train/bisping-00034-part29.wav,content
1857,content/train/bisping-00037-part49.wav,content
1858,content/train/bisping-00090-part34.wav,content
1859,content/train/bisping-00038-part82.wav,content
1860,content/train/bisping-00052-part28.wav,content
1861,content/train/bisping-00015-part10.wav,content
1862,content/train/bisping-00062-part15.wav,content
1863,content/train/bisping-00021-part56.wav,content
1864,content/train/bisping-00030-part12.wav,content
1865,content/train/bisping-00067-part60.wav,content
1866,content/train/bisping-00018-part82.wav,content
1867,content/train/bisping-00019-part65.wav,content
1868,content/train/bisping-00075-part51.wav,content
1869,content/train/bisping-00029-part2.wav,content
1870,content/train/bisping-00045-part13.wav,content
1871,content/train/bisping-00072-part42.wav,content
1872,content/train/bisping-00074-part20.wav,content
1873,content/train/bisping-00084-part11.wav,content
1874,content/train/bisping-00046-part14.wav,content
1875,content/train/bisping-00014-part23.wav,content
1876,content/train/bisping-00087-part29.wav,content
1877,content/train/bisping-00086-part61.wav,content
1878,content/train/bisping-00072-part17.wav,content
1879,content/train/bisping-00067-part131.wav,content
1880,content/train/bisping-00039-part3.wav,content
1881,content/train/bisping-00064-part64.wav,content
1882,content/train/bisping-00060-part29.wav,content
1883,content/train/bisping-00018-part48.wav,content
1884,content/train/bisping-00066-part37.wav,content
1885,content/train/bisping-00030-part27.wav,content
1886,content/train/bisping-00008-part62.wav,content
1887,content/train/bisping-00038-part61.wav,content
1888,content/train/bisping-00055-part149.wav,content
1889,content/train/bisping-00078-part41.wav,content
1890,content/train/bisping-00018-part39.wav,content
1891,content/train/bisping-00068-part46.wav,content
1892,content/train/bisping-00086-part38.wav,content
1893,content/train/bisping-00063-part20.wav,content
1894,content/train/bisping-00053-part40.wav,content
1895,content/train/bisping-00003-part109.wav,content
1896,content/train/bisping-00079-part52.wav,content
1897,content/train/bisping-00065-part10.wav,content
1898,content/train/bisping-00064-part85.wav,content
1899,content/train/bisping-00015-part18.wav,content
1900,content/train/bisping-00017-part1.wav,content
1901,content/train/bisping-00017-part99.wav,content
1902,content/train/bisping-00022-part41.wav,content
1903,content/train/bisping-00086-part36.wav,content
1904,content/train/bisping-00017-part72.wav,content
1905,content/train/bisping-00025-part5.wav,content
1906,content/train/bisping-00004-part13.wav,content
1907,content/train/bisping-00074-part22.wav,content
1908,content/train/bisping-00044-part32.wav,content
1909,content/train/bisping-00044-part1.wav,content
1910,content/train/bisping-00018-part89.wav,content
1911,content/train/bisping-00020-part53.wav,content
1912,content/train/bisping-00025-part11.wav,content
1913,content/train/bisping-00007-part101.wav,content
1914,content/train/bisping-00003-part96.wav,content
1915,content/train/bisping-00021-part34.wav,content
1916,content/train/bisping-00083-part8.wav,content
1917,content/train/bisping-00055-part132.wav,content
1918,content/train/bisping-00001-part35.wav,content
1919,content/train/bisping-00066-part59.wav,content
1920,content/train/bisping-00022-part36.wav,content
1921,content/train/bisping-00082-part43.wav,content
1922,content/train/bisping-00048-part12.wav,content
1923,content/train/bisping-00011-part153.wav,content
1924,content/train/bisping-00026-part3.wav,content
1925,content/train/bisping-00004-part27.wav,content
1926,content/train/bisping-00034-part21.wav,content
1927,content/train/bisping-00001-part3.wav,content
1928,content/train/bisping-00067-part38.wav,content
1929,content/train/bisping-00019-part4.wav,content
1930,content/train/bisping-00043-part64.wav,content
1931,content/train/bisping-00019-part14.wav,content
1932,content/train/bisping-00045-part48.wav,content
1933,content/train/bisping-00055-part104.wav,content
1934,content/train/bisping-00003-part80.wav,content
1935,content/train/bisping-00035-part24.wav,content
1936,content/train/bisping-00054-part1.wav,content
1937,content/train/bisping-00085-part17.wav,content
1938,content/train/bisping-00003-part84.wav,content
1939,content/train/bisping-00003-part31.wav,content
1940,content/train/bisping-00043-part49.wav,content
1941,content/train/bisping-00018-part34.wav,content
1942,content/train/bisping-00021-part1.wav,content
1943,content/train/bisping-00050-part58.wav,content
1944,content/train/bisping-00064-part1.wav,content
1945,content/train/bisping-00071-part23.wav,content
1946,content/train/bisping-00076-part25.wav,content
1947,content/train/bisping-00003-part51.wav,content
1948,content/train/bisping-00041-part37.wav,content
1949,content/train/bisping-00008-part34.wav,content
1950,content/train/bisping-00042-part19.wav,content
1951,content/train/bisping-00077-part24.wav,content
1952,content/train/bisping-00044-part54.wav,content
1953,content/train/bisping-00068-part19.wav,content
1954,content/train/bisping-00080-part34.wav,content
1955,content/train/bisping-00066-part66.wav,content
1956,content/train/bisping-00086-part140.wav,content
1957,content/train/bisping-00035-part60.wav,content
1958,content/train/bisping-00011-part27.wav,content
1959,content/train/bisping-00056-part16.wav,content
1960,content/train/bisping-00014-part17.wav,content
1961,content/train/bisping-00064-part14.wav,content
1962,content/train/bisping-00064-part32.wav,content
1963,content/train/bisping-00044-part77.wav,content
1964,content/train/bisping-00019-part81.wav,content
1965,content/train/bisping-00065-part32.wav,content
1966,content/train/bisping-00078-part52.wav,content
1967,content/train/bisping-00042-part25.wav,content
1968,content/train/bisping-00087-part24.wav,content
1969,content/train/bisping-00085-part1.wav,content
1970,content/train/bisping-00077-part11.wav,content
1971,content/train/bisping-00034-part18.wav,content
1972,content/train/bisping-00057-part59.wav,content
1973,content/train/bisping-00063-part36.wav,content
1974,content/train/bisping-00044-part7.wav,content
1975,content/train/bisping-00059-part60.wav,content
1976,content/train/bisping-00017-part30.wav,content
1977,content/train/bisping-00018-part49.wav,content
1978,content/train/bisping-00064-part48.wav,content
1979,content/train/bisping-00039-part25.wav,content
1980,content/train/bisping-00005-part21.wav,content
1981,content/train/bisping-00003-part27.wav,content
1982,content/train/bisping-00055-part16.wav,content
1983,content/train/bisping-00010-part13.wav,content
1984,content/train/bisping-00020-part43.wav,content
1985,content/train/bisping-00061-part50.wav,content
1986,content/train/bisping-00059-part67.wav,content
1987,content/train/bisping-00020-part90.wav,content
1988,content/train/bisping-00072-part13.wav,content
1989,content/train/bisping-00067-part91.wav,content
1990,content/train/bisping-00042-part18.wav,content
1991,content/train/bisping-00019-part94.wav,content
1992,content/train/bisping-00069-part26.wav,content
1993,content/train/bisping-00062-part16.wav,content
1994,content/train/bisping-00018-part85.wav,content
1995,content/train/bisping-00066-part34.wav,content
1996,content/train/bisping-00013-part40.wav,content
1997,content/train/bisping-00055-part124.wav,content
1998,content/train/bisping-00040-part10.wav,content
1999,content/train/bisping-00054-part48.wav,content
2000,content/train/bisping-00064-part66.wav,content
2001,content/train/bisping-00075-part2.wav,content
2002,content/train/bisping-00043-part36.wav,content
2003,content/train/bisping-00018-part90.wav,content
2004,content/train/bisping-00019-part61.wav,content
2005,content/train/bisping-00083-part25.wav,content
2006,content/train/bisping-00048-part36.wav,content
2007,content/train/bisping-00070-part23.wav,content
2008,content/train/bisping-00032-part14.wav,content
2009,content/train/bisping-00006-part40.wav,content
2010,content/train/bisping-00073-part2.wav,content
2011,content/train/bisping-00048-part2.wav,content
2012,content/train/bisping-00020-part109.wav,content
2013,content/train/bisping-00060-part6.wav,content
2014,content/train/bisping-00020-part52.wav,content
2015,content/train/bisping-00021-part18.wav,content
2016,content/train/bisping-00003-part100.wav,content
2017,content/train/bisping-00062-part49.wav,content
2018,content/train/bisping-00067-part26.wav,content
2019,content/train/bisping-00066-part67.wav,content
2020,content/train/bisping-00047-part70.wav,content
2021,content/train/bisping-00025-part12.wav,content
2022,content/train/bisping-00008-part19.wav,content
2023,content/train/bisping-00065-part16.wav,content
2024,content/train/bisping-00021-part102.wav,content
2025,content/train/bisping-00003-part86.wav,content
2026,content/train/bisping-00007-part48.wav,content
2027,content/train/bisping-00086-part87.wav,content
2028,content/train/bisping-00030-part10.wav,content
2029,content/train/bisping-00064-part13.wav,content
2030,content/train/bisping-00009-part38.wav,content
2031,content/train/bisping-00002-part28.wav,content
2032,content/train/bisping-00055-part106.wav,content
2033,content/train/bisping-00009-part57.wav,content
2034,content/train/bisping-00036-part36.wav,content
2035,content/train/bisping-00036-part26.wav,content
2036,content/train/bisping-00049-part89.wav,content
2037,content/train/bisping-00072-part54.wav,content
2038,content/train/bisping-00076-part45.wav,content
2039,content/train/bisping-00080-part9.wav,content
2040,content/train/bisping-00052-part10.wav,content
2041,content/train/bisping-00007-part15.wav,content
2042,content/train/bisping-00008-part2.wav,content
2043,content/train/bisping-00027-part13.wav,content
2044,content/train/bisping-00068-part137.wav,content
2045,content/train/bisping-00044-part15.wav,content
2046,content/train/bisping-00019-part20.wav,content
2047,content/train/bisping-00057-part83.wav,content
2048,content/train/bisping-00076-part23.wav,content
2049,content/train/bisping-00008-part7.wav,content
2050,content/train/bisping-00047-part28.wav,content
2051,content/train/bisping-00065-part87.wav,content
2052,content/train/bisping-00006-part34.wav,content
2053,content/train/bisping-00043-part24.wav,content
2054,content/train/bisping-00080-part6.wav,content
2055,content/train/bisping-00062-part30.wav,content
2056,content/train/bisping-00068-part26.wav,content
2057,content/train/bisping-00037-part82.wav,content
2058,content/train/bisping-00070-part44.wav,content
2059,content/train/bisping-00021-part21.wav,content
2060,content/train/bisping-00009-part41.wav,content
2061,content/train/bisping-00073-part12.wav,content
2062,content/train/bisping-00076-part32.wav,content
2063,content/train/bisping-00003-part108.wav,content
2064,content/train/bisping-00041-part1.wav,content
2065,content/train/bisping-00007-part11.wav,content
2066,content/train/bisping-00034-part49.wav,content
2067,content/train/bisping-00013-part10.wav,content
2068,content/train/bisping-00031-part24.wav,content
2069,content/train/bisping-00058-part44.wav,content
2070,content/train/bisping-00082-part45.wav,content
2071,content/train/bisping-00044-part4.wav,content
2072,content/train/bisping-00005-part8.wav,content
2073,content/train/bisping-00049-part27.wav,content
2074,content/train/bisping-00003-part8.wav,content
2075,content/train/bisping-00044-part45.wav,content
2076,content/train/bisping-00054-part14.wav,content
2077,content/train/bisping-00011-part73.wav,content
2078,content/train/bisping-00008-part20.wav,content
2079,content/train/bisping-00029-part8.wav,content
2080,content/train/bisping-00049-part36.wav,content
2081,content/train/bisping-00003-part33.wav,content
2082,content/train/bisping-00002-part44.wav,content
2083,content/train/bisping-00070-part61.wav,content
2084,content/train/bisping-00068-part66.wav,content
2085,content/train/bisping-00062-part61.wav,content
2086,content/train/bisping-00036-part14.wav,content
2087,content/train/bisping-00020-part104.wav,content
2088,content/train/bisping-00018-part31.wav,content
2089,content/train/bisping-00036-part29.wav,content
2090,content/train/bisping-00038-part51.wav,content
2091,content/train/bisping-00019-part92.wav,content
2092,content/train/bisping-00059-part63.wav,content
2093,content/train/bisping-00041-part53.wav,content
2094,content/train/bisping-00063-part14.wav,content
2095,content/train/bisping-00047-part60.wav,content
2096,content/train/bisping-00016-part2.wav,content
2097,content/train/bisping-00047-part74.wav,content
2098,content/train/bisping-00013-part38.wav,content
2099,content/train/bisping-00055-part139.wav,content
2100,content/train/bisping-00056-part7.wav,content
2101,content/train/bisping-00010-part15.wav,content
2102,content/train/bisping-00090-part8.wav,content
2103,content/train/bisping-00064-part91.wav,content
2104,content/train/bisping-00011-part19.wav,content
2105,content/train/bisping-00055-part50.wav,content
2106,content/train/bisping-00078-part19.wav,content
2107,content/train/bisping-00020-part128.wav,content
2108,content/train/bisping-00083-part2.wav,content
2109,content/train/bisping-00007-part44.wav,content
2110,content/train/bisping-00019-part12.wav,content
2111,content/train/bisping-00048-part5.wav,content
2112,content/train/bisping-00071-part25.wav,content
2113,content/train/bisping-00044-part3.wav,content
2114,content/train/bisping-00082-part10.wav,content
2115,content/train/bisping-00067-part55.wav,content
2116,content/train/bisping-00061-part54.wav,content
2117,content/train/bisping-00062-part69.wav,content
2118,content/train/bisping-00011-part138.wav,content
2119,content/train/bisping-00038-part15.wav,content
2120,content/train/bisping-00068-part4.wav,content
2121,content/train/bisping-00057-part46.wav,content
2122,content/train/bisping-00036-part3.wav,content
2123,content/train/bisping-00047-part54.wav,content
2124,content/train/bisping-00019-part85.wav,content
2125,content/train/bisping-00079-part37.wav,content
2126,content/train/bisping-00086-part83.wav,content
2127,content/train/bisping-00073-part45.wav,content
2128,content/train/bisping-00018-part30.wav,content
2129,content/train/bisping-00067-part88.wav,content
2130,content/train/bisping-00047-part18.wav,content
2131,content/train/bisping-00050-part60.wav,content
2132,content/train/bisping-00003-part10.wav,content
2133,content/train/bisping-00068-part76.wav,content
2134,content/train/bisping-00057-part72.wav,content
2135,content/train/bisping-00065-part40.wav,content
2136,content/train/bisping-00043-part50.wav,content
2137,content/train/bisping-00082-part51.wav,content
2138,content/train/bisping-00050-part11.wav,content
2139,content/train/bisping-00011-part12.wav,content
2140,content/train/bisping-00009-part16.wav,content
2141,content/train/bisping-00015-part3.wav,content
2142,content/train/bisping-00061-part99.wav,content
2143,content/train/bisping-00020-part69.wav,content
2144,content/train/bisping-00038-part106.wav,content
2145,content/train/bisping-00012-part58.wav,content
2146,content/train/bisping-00006-part7.wav,content
2147,content/train/bisping-00009-part64.wav,content
2148,content/train/bisping-00090-part6.wav,content
2149,content/train/bisping-00074-part34.wav,content
2150,content/train/bisping-00086-part99.wav,content
2151,content/train/bisping-00009-part11.wav,content
2152,content/train/bisping-00062-part72.wav,content
2153,content/train/bisping-00042-part24.wav,content
2154,content/train/bisping-00023-part15.wav,content
2155,content/train/bisping-00072-part12.wav,content
2156,content/train/bisping-00037-part38.wav,content
2157,content/train/bisping-00018-part97.wav,content
2158,content/train/bisping-00051-part20.wav,content
2159,content/train/bisping-00065-part48.wav,content
2160,content/train/bisping-00078-part34.wav,content
2161,content/train/bisping-00086-part115.wav,content
2162,content/train/bisping-00018-part36.wav,content
2163,content/train/bisping-00068-part30.wav,content
2164,content/train/bisping-00053-part18.wav,content
2165,content/train/bisping-00075-part74.wav,content
2166,content/train/bisping-00064-part62.wav,content
2167,content/train/bisping-00020-part41.wav,content
2168,content/train/bisping-00055-part127.wav,content
2169,content/train/bisping-00059-part5.wav,content
2170,content/train/bisping-00082-part9.wav,content
2171,content/train/bisping-00035-part46.wav,content
2172,content/train/bisping-00046-part45.wav,content
2173,content/train/bisping-00064-part53.wav,content
2174,content/train/bisping-00004-part50.wav,content
2175,content/train/bisping-00008-part79.wav,content
2176,content/train/bisping-00018-part79.wav,content
2177,content/train/bisping-00001-part8.wav,content
2178,content/train/bisping-00001-part50.wav,content
2179,content/train/bisping-00081-part36.wav,content
2180,content/train/bisping-00030-part21.wav,content
2181,content/train/bisping-00034-part53.wav,content
2182,content/train/bisping-00034-part25.wav,content
2183,content/train/bisping-00013-part29.wav,content
2184,content/train/bisping-00028-part9.wav,content
2185,content/train/bisping-00004-part36.wav,content
2186,content/train/bisping-00054-part27.wav,content
2187,content/train/bisping-00006-part19.wav,content
2188,content/train/bisping-00075-part43.wav,content
2189,content/train/bisping-00043-part56.wav,content
2190,content/train/bisping-00047-part50.wav,content
2191,content/train/bisping-00067-part31.wav,content
2192,content/train/bisping-00041-part31.wav,content
2193,content/train/bisping-00066-part12.wav,content
2194,content/train/bisping-00058-part43.wav,content
2195,content/train/bisping-00003-part15.wav,content
2196,content/train/bisping-00067-part35.wav,content
2197,content/train/bisping-00043-part31.wav,content
2198,content/train/bisping-00062-part13.wav,content
2199,content/train/bisping-00024-part11.wav,content
2200,content/train/bisping-00068-part74.wav,content
2201,content/train/bisping-00083-part35.wav,content
2202,content/train/bisping-00009-part59.wav,content
2203,content/train/bisping-00078-part45.wav,content
2204,content/train/bisping-00055-part56.wav,content
2205,content/train/bisping-00036-part41.wav,content
2206,content/train/bisping-00043-part58.wav,content
2207,content/train/bisping-00017-part31.wav,content
2208,content/train/bisping-00017-part94.wav,content
2209,content/train/bisping-00013-part14.wav,content
2210,content/train/bisping-00035-part52.wav,content
2211,content/train/bisping-00007-part14.wav,content
2212,content/train/bisping-00081-part54.wav,content
2213,content/train/bisping-00055-part87.wav,content
2214,content/train/bisping-00075-part77.wav,content
2215,content/train/bisping-00079-part38.wav,content
2216,content/train/bisping-00002-part21.wav,content
2217,content/train/bisping-00059-part41.wav,content
2218,content/train/bisping-00064-part26.wav,content
2219,content/train/bisping-00042-part6.wav,content
2220,content/train/bisping-00005-part26.wav,content
2221,content/train/bisping-00050-part27.wav,content
2222,content/train/bisping-00067-part130.wav,content
2223,content/train/bisping-00019-part32.wav,content
2224,content/train/bisping-00090-part25.wav,content
2225,content/train/bisping-00087-part17.wav,content
2226,content/train/bisping-00021-part44.wav,content
2227,content/train/bisping-00090-part42.wav,content
2228,content/train/bisping-00048-part11.wav,content
2229,content/train/bisping-00017-part95.wav,content
2230,content/train/bisping-00043-part32.wav,content
2231,content/train/bisping-00064-part22.wav,content
2232,content/train/bisping-00030-part6.wav,content
2233,content/train/bisping-00001-part21.wav,content
2234,content/train/bisping-00070-part5.wav,content
2235,content/train/bisping-00022-part11.wav,content
2236,content/train/bisping-00040-part36.wav,content
2237,content/train/bisping-00073-part46.wav,content
2238,content/train/bisping-00035-part43.wav,content
2239,content/train/bisping-00055-part64.wav,content
2240,content/train/bisping-00061-part47.wav,content
2241,content/train/bisping-00011-part95.wav,content
2242,content/train/bisping-00034-part48.wav,content
2243,content/train/bisping-00050-part16.wav,content
2244,content/train/bisping-00004-part22.wav,content
2245,content/train/bisping-00082-part52.wav,content
2246,content/train/bisping-00009-part9.wav,content
2247,content/train/bisping-00038-part102.wav,content
2248,content/train/bisping-00075-part78.wav,content
2249,content/train/bisping-00009-part49.wav,content
2250,content/train/bisping-00040-part12.wav,content
2251,content/train/bisping-00086-part88.wav,content
2252,content/train/bisping-00090-part28.wav,content
2253,content/train/bisping-00057-part43.wav,content
2254,content/train/bisping-00086-part106.wav,content
2255,content/train/bisping-00043-part6.wav,content
2256,content/train/bisping-00007-part1.wav,content
2257,content/train/bisping-00075-part35.wav,content
2258,content/train/bisping-00002-part37.wav,content
2259,content/train/bisping-00022-part5.wav,content
2260,content/train/bisping-00007-part80.wav,content
2261,content/train/bisping-00007-part26.wav,content
2262,content/train/bisping-00078-part15.wav,content
2263,content/train/bisping-00020-part20.wav,content
2264,content/train/bisping-00067-part89.wav,content
2265,content/train/bisping-00050-part46.wav,content
2266,content/train/bisping-00083-part31.wav,content
2267,content/train/bisping-00017-part111.wav,content
2268,content/train/bisping-00037-part81.wav,content
2269,content/train/bisping-00054-part25.wav,content
2270,content/train/bisping-00046-part22.wav,content
2271,content/train/bisping-00070-part28.wav,content
2272,content/train/bisping-00040-part32.wav,content
2273,content/train/bisping-00011-part23.wav,content
2274,content/train/bisping-00081-part40.wav,content
2275,content/train/bisping-00032-part7.wav,content
2276,content/train/bisping-00024-part9.wav,content
2277,content/train/bisping-00041-part6.wav,content
2278,content/train/bisping-00004-part46.wav,content
2279,content/train/bisping-00001-part1.wav,content
2280,content/train/bisping-00055-part18.wav,content
2281,content/train/bisping-00068-part39.wav,content
2282,content/train/bisping-00026-part1.wav,content
2283,content/train/bisping-00063-part74.wav,content
2284,content/train/bisping-00060-part4.wav,content
2285,content/train/bisping-00065-part29.wav,content
2286,content/train/bisping-00017-part63.wav,content
2287,content/train/bisping-00068-part51.wav,content
2288,content/train/bisping-00066-part87.wav,content
2289,content/train/bisping-00049-part16.wav,content
2290,content/train/bisping-00072-part60.wav,content
2291,content/train/bisping-00078-part37.wav,content
2292,content/train/bisping-00011-part67.wav,content
2293,content/train/bisping-00032-part6.wav,content
2294,content/train/bisping-00067-part44.wav,content
2295,content/train/bisping-00047-part34.wav,content
2296,content/train/bisping-00014-part38.wav,content
2297,content/train/bisping-00068-part68.wav,content
2298,content/train/bisping-00012-part32.wav,content
2299,content/train/bisping-00033-part48.wav,content
2300,content/train/bisping-00023-part10.wav,content
2301,content/train/bisping-00038-part105.wav,content
2302,content/train/bisping-00050-part2.wav,content
2303,content/train/bisping-00080-part21.wav,content
2304,content/train/bisping-00033-part50.wav,content
2305,content/train/bisping-00045-part42.wav,content
